"season","date","team","o_team","payout","total_pts_proj_om"
2015,2016-03-11,"Rockets","Celtics",-104,224.5
2015,2016-03-11,"Celtics","Rockets",-106,224.5
2015,2016-03-11,"Pelicans","Grizzlies",-107,204.5
2015,2016-03-11,"Grizzlies","Pelicans",-103,204.5
2015,2016-03-11,"Timberwolves","Thunder",-109,223.5
2015,2016-03-11,"Thunder","Timberwolves",-101,223.5
2015,2016-03-11,"Heat","Bulls",-109,199.5
2015,2016-03-11,"Bulls","Heat",-101,199.5
2015,2016-03-11,"Wizards","Jazz",-113,196
2015,2016-03-11,"Jazz","Wizards",102,196
2015,2016-03-11,"Magic","Kings",-108,219
2015,2016-03-11,"Kings","Magic",-102,219
2015,2016-03-11,"Knicks","Clippers",-110,205
2015,2016-03-11,"Clippers","Knicks",100,205
2015,2016-03-11,"Trailblazers","Warriors",-110,228
2015,2016-03-11,"Warriors","Trailblazers",100,228
2015,2016-03-12,"Pacers","Mavericks",-103,203.5
2015,2016-03-12,"Mavericks","Pacers",-107,203.5
2015,2016-03-12,"Pistons","Seventysixers",-105,205
2015,2016-03-12,"Seventysixers","Pistons",-105,205
2015,2016-03-12,"Rockets","Hornets",-105,216
2015,2016-03-12,"Hornets","Rockets",-105,216
2015,2016-03-12,"Heat","Raptors",-105,203
2015,2016-03-12,"Raptors","Heat",-105,203
2015,2016-03-12,"Pelicans","Bucks",-105,211.5
2015,2016-03-12,"Bucks","Pelicans",-105,211.5
2015,2016-03-12,"Grizzlies","Hawks",-105,193.5
2015,2016-03-12,"Hawks","Grizzlies",-105,193.5
2015,2016-03-12,"Thunder","Spurs",-105,211.5
2015,2016-03-12,"Spurs","Thunder",-105,211.5
2015,2016-03-12,"Wizards","Nuggets",-105,212.5
2015,2016-03-12,"Nuggets","Wizards",-105,212.5
2015,2016-03-12,"Magic","Trailblazers",-105,215.5
2015,2016-03-12,"Trailblazers","Magic",-105,215.5
2015,2016-03-12,"Suns","Warriors",-105,227.5
2015,2016-03-12,"Warriors","Suns",-105,227.5
2015,2016-03-13,"Cavaliers","Clippers",-107,207.5
2015,2016-03-13,"Clippers","Cavaliers",-103,207.5
2015,2016-03-13,"Pacers","Hawks",-110,198.5
2015,2016-03-13,"Hawks","Pacers",100,198.5
2015,2016-03-13,"Jazz","Kings",-107,207.5
2015,2016-03-13,"Kings","Jazz",-103,207.5
2015,2016-03-13,"Bucks","Nets",-102,208.5
2015,2016-03-13,"Nets","Bucks",-108,208.5
2015,2016-03-13,"Knicks","Lakers",-102,209.5
2015,2016-03-13,"Lakers","Knicks",-108,209.5
2015,2016-03-14,"Pistons","Wizards",-109,210
2015,2016-03-14,"Wizards","Pistons",-101,210
2015,2016-03-14,"Mavericks","Hornets",-108,209.5
2015,2016-03-14,"Hornets","Mavericks",-102,209.5
2015,2016-03-14,"Nuggets","Heat",-110,209.5
2015,2016-03-14,"Heat","Nuggets",100,209.5
2015,2016-03-14,"Bulls","Raptors",-104,207
2015,2016-03-14,"Raptors","Bulls",-106,207
2015,2016-03-14,"Grizzlies","Rockets",-103,207.5
2015,2016-03-14,"Rockets","Grizzlies",-107,207.5
2015,2016-03-14,"Trailblazers","Thunder",-106,217.5
2015,2016-03-14,"Thunder","Trailblazers",-104,217.5
2015,2016-03-14,"Cavaliers","Jazz",-113,193
2015,2016-03-14,"Jazz","Cavaliers",102,193
2015,2016-03-14,"Timberwolves","Suns",-112,222.5
2015,2016-03-14,"Suns","Timberwolves",102,222.5
2015,2016-03-14,"Pelicans","Warriors",-104,231.5
2015,2016-03-14,"Warriors","Pelicans",-106,231.5
2015,2016-03-15,"Celtics","Pacers",-105,210
2015,2016-03-15,"Pacers","Celtics",-105,210
2015,2016-03-15,"Nuggets","Magic",-105,215.5
2015,2016-03-15,"Magic","Nuggets",-105,215.5
2015,2016-03-15,"Seventysixers","Nets",-105,212.5
2015,2016-03-15,"Nets","Seventysixers",-105,212.5
2015,2016-03-15,"Raptors","Bucks",109,205
2015,2016-03-15,"Bucks","Raptors",-120,205
2015,2016-03-15,"Clippers","Spurs",-105,201
2015,2016-03-15,"Spurs","Clippers",-105,201
2015,2016-03-15,"Kings","Lakers",-105,220.5
2015,2016-03-15,"Lakers","Kings",-105,220.5
2015,2016-03-16,"Magic","Hornets",-105,212
2015,2016-03-16,"Hornets","Magic",-105,212
2015,2016-03-16,"Mavericks","Cavaliers",100,206.5
2015,2016-03-16,"Cavaliers","Mavericks",-110,206.5
2015,2016-03-16,"Bulls","Wizards",-110,213.5
2015,2016-03-16,"Wizards","Bulls",100,213.5
2015,2016-03-16,"Thunder","Celtics",-107,219.5
2015,2016-03-16,"Celtics","Thunder",-103,219.5
2015,2016-03-16,"Hawks","Pistons",100,198
2015,2016-03-16,"Pistons","Hawks",-110,198
2015,2016-03-16,"Timberwolves","Grizzlies",-111,207
2015,2016-03-16,"Grizzlies","Timberwolves",101,207
2015,2016-03-16,"Clippers","Rockets",-101,217
2015,2016-03-16,"Rockets","Clippers",-109,217
2015,2016-03-16,"Pelicans","Kings",-113,222.5
2015,2016-03-16,"Kings","Pelicans",102,222.5
2015,2016-03-16,"Knicks","Warriors",-107,219.5
2015,2016-03-16,"Warriors","Knicks",-103,219.5
2015,2016-03-17,"Wizards","Seventysixers",-105,214.5
2015,2016-03-17,"Seventysixers","Wizards",-105,214.5
2015,2016-03-17,"Raptors","Pacers",-110,203.5
2015,2016-03-17,"Pacers","Raptors",100,203.5
2015,2016-03-17,"Hornets","Heat",-110,208
2015,2016-03-17,"Heat","Hornets",100,208
2015,2016-03-17,"Nuggets","Hawks",-109,210
2015,2016-03-17,"Hawks","Nuggets",-101,210
2015,2016-03-17,"Grizzlies","Bucks",-102,201
2015,2016-03-17,"Bucks","Grizzlies",-108,201
2015,2016-03-17,"Nets","Bulls",-103,213
2015,2016-03-17,"Bulls","Nets",-107,213
2015,2016-03-17,"Trailblazers","Spurs",101,204.5
2015,2016-03-17,"Spurs","Trailblazers",-111,204.5
2015,2016-03-17,"Suns","Jazz",-107,198.5
2015,2016-03-17,"Jazz","Suns",-103,198.5
2015,2016-03-18,"Thunder","Seventysixers",-105,219.5
2015,2016-03-18,"Seventysixers","Thunder",-105,219.5
2015,2016-03-18,"Cavaliers","Magic",100,211
2015,2016-03-18,"Magic","Cavaliers",-110,211
2015,2016-03-18,"Kings","Pistons",-110,218
2015,2016-03-18,"Pistons","Kings",100,218
2015,2016-03-18,"Celtics","Raptors",-105,207.5
2015,2016-03-18,"Raptors","Celtics",-105,207.5
2015,2016-03-18,"Trailblazers","Pelicans",-109,220
2015,2016-03-18,"Pelicans","Trailblazers",-101,220
2015,2016-03-18,"Timberwolves","Rockets",-101,224
2015,2016-03-18,"Rockets","Timberwolves",-109,224
2015,2016-03-18,"Warriors","Mavericks",-105,226
2015,2016-03-18,"Mavericks","Warriors",-105,226
2015,2016-03-18,"Suns","Lakers",-105,214
2015,2016-03-18,"Lakers","Suns",-105,214
2015,2016-03-19,"Nuggets","Hornets",-105,214
2015,2016-03-19,"Hornets","Nuggets",-105,214
2015,2016-03-19,"Thunder","Pacers",-105,211
2015,2016-03-19,"Pacers","Thunder",-105,211
2015,2016-03-19,"Nets","Pistons",-105,210.5
2015,2016-03-19,"Pistons","Nets",-105,210.5
2015,2016-03-19,"Knicks","Wizards",-106,206.5
2015,2016-03-19,"Wizards","Knicks",-104,206.5
2015,2016-03-19,"Cavaliers","Heat",100,206
2015,2016-03-19,"Heat","Cavaliers",-110,206
2015,2016-03-19,"Rockets","Hawks",-101,215
2015,2016-03-19,"Hawks","Rockets",-109,215
2015,2016-03-19,"Jazz","Bulls",-105,195
2015,2016-03-19,"Bulls","Jazz",-105,195
2015,2016-03-19,"Clippers","Grizzlies",-110,198.5
2015,2016-03-19,"Grizzlies","Clippers",100,198.5
2015,2016-03-19,"Warriors","Spurs",-102,220.5
2015,2016-03-19,"Spurs","Warriors",-108,220.5
2015,2016-03-20,"Trailblazers","Mavericks",-105,215
2015,2016-03-20,"Mavericks","Trailblazers",-105,215
2015,2016-03-20,"Magic","Raptors",-105,209
2015,2016-03-20,"Raptors","Magic",-105,209
2015,2016-03-20,"Celtics","Seventysixers",-105,214
2015,2016-03-20,"Seventysixers","Celtics",-105,214
2015,2016-03-20,"Clippers","Pelicans",-105,209
2015,2016-03-20,"Pelicans","Clippers",-105,209
2015,2016-03-20,"Jazz","Bucks",-109,190.5
2015,2016-03-20,"Bucks","Jazz",-101,190.5
2015,2016-03-20,"Kings","Knicks",-101,212.5
2015,2016-03-20,"Knicks","Kings",-109,212.5
2015,2016-03-21,"Seventysixers","Pacers",100,210
2015,2016-03-21,"Pacers","Seventysixers",-110,210
2015,2016-03-21,"Nuggets","Cavaliers",-105,211.5
2015,2016-03-21,"Cavaliers","Nuggets",-105,211.5
2015,2016-03-21,"Spurs","Hornets",-105,196
2015,2016-03-21,"Hornets","Spurs",-105,196
2015,2016-03-21,"Bucks","Pistons",-105,206.5
2015,2016-03-21,"Pistons","Bucks",-105,206.5
2015,2016-03-21,"Magic","Celtics",100,218
2015,2016-03-21,"Celtics","Magic",-110,218
2015,2016-03-21,"Wizards","Hawks",-104,209
2015,2016-03-21,"Hawks","Wizards",-106,209
2015,2016-03-21,"Kings","Bulls",-110,219.5
2015,2016-03-21,"Bulls","Kings",100,219.5
2015,2016-03-21,"Warriors","Timberwolves",100,233
2015,2016-03-21,"Timberwolves","Warriors",-110,233
2015,2016-03-21,"Grizzlies","Suns",-110,202.5
2015,2016-03-21,"Suns","Grizzlies",100,202.5
2015,2016-03-22,"Hornets","Nets",-105,207
2015,2016-03-22,"Nets","Hornets",-105,207
2015,2016-03-22,"Rockets","Thunder",-105,226.5
2015,2016-03-22,"Thunder","Rockets",-105,226.5
2015,2016-03-22,"Heat","Pelicans",-105,209.5
2015,2016-03-22,"Pelicans","Heat",-105,209.5
2015,2016-03-22,"Grizzlies","Lakers",-105,202
2015,2016-03-22,"Lakers","Grizzlies",-105,202
2015,2016-03-23,"Hawks","Wizards",-106,207.5
2015,2016-03-23,"Wizards","Hawks",-104,207.5
2015,2016-03-23,"Raptors","Celtics",-105,206
2015,2016-03-23,"Celtics","Raptors",-105,206
2015,2016-03-23,"Magic","Pistons",-111,204.5
2015,2016-03-23,"Pistons","Magic",101,204.5
2015,2016-03-23,"Knicks","Bulls",-103,202
2015,2016-03-23,"Bulls","Knicks",-107,202
2015,2016-03-23,"Bucks","Cavaliers",-107,207
2015,2016-03-23,"Cavaliers","Bucks",-103,207
2015,2016-03-23,"Kings","Timberwolves",-106,221.5
2015,2016-03-23,"Timberwolves","Kings",-104,221.5
2015,2016-03-23,"Jazz","Rockets",-113,200
2015,2016-03-23,"Rockets","Jazz",102,200
2015,2016-03-23,"Heat","Spurs",-105,196
2015,2016-03-23,"Spurs","Heat",-105,196
2015,2016-03-23,"Seventysixers","Nuggets",-108,213.5
2015,2016-03-23,"Nuggets","Seventysixers",-102,213.5
2015,2016-03-23,"Lakers","Suns",-109,215
2015,2016-03-23,"Suns","Lakers",-101,215
2015,2016-03-23,"Clippers","Warriors",-105,222.5
2015,2016-03-23,"Warriors","Clippers",-105,222.5
2015,2016-03-23,"Mavericks","Trailblazers",-105,213
2015,2016-03-23,"Trailblazers","Mavericks",-105,213
2015,2016-03-24,"Pelicans","Pacers",-106,202.5
2015,2016-03-24,"Pacers","Pelicans",-104,202.5
2015,2016-03-24,"Cavaliers","Nets",-105,210
2015,2016-03-24,"Nets","Cavaliers",-105,210
2015,2016-03-24,"Bulls","Knicks",-105,204
2015,2016-03-24,"Knicks","Bulls",-105,204
2015,2016-03-24,"Jazz","Thunder",-105,199.5
2015,2016-03-24,"Thunder","Jazz",-105,199.5
2015,2016-03-24,"Trailblazers","Clippers",-105,215.5
2015,2016-03-24,"Clippers","Trailblazers",-105,215.5
2015,2016-03-25,"Timberwolves","Wizards",-108,218.5
2015,2016-03-25,"Wizards","Timberwolves",-102,218.5
2015,2016-03-25,"Hornets","Pistons",-102,206.5
2015,2016-03-25,"Pistons","Hornets",-108,206.5
2015,2016-03-25,"Bucks","Hawks",-107,201
2015,2016-03-25,"Hawks","Bucks",-103,201
2015,2016-03-25,"Raptors","Rockets",-104,210.5
2015,2016-03-25,"Rockets","Raptors",-106,210.5
2015,2016-03-25,"Magic","Heat",-103,209.5
2015,2016-03-25,"Heat","Magic",-107,209.5
2015,2016-03-25,"Grizzlies","Spurs",-105,190.5
2015,2016-03-25,"Spurs","Grizzlies",-105,190.5
2015,2016-03-25,"Suns","Kings",-105,223.5
2015,2016-03-25,"Kings","Suns",-105,223.5
2015,2016-03-25,"Nuggets","Lakers",-105,213.5
2015,2016-03-25,"Lakers","Nuggets",-105,213.5
2015,2016-03-25,"Mavericks","Warriors",-105,220.5
2015,2016-03-25,"Warriors","Mavericks",-105,220.5
2015,2016-03-26,"Pacers","Nets",-105,205
2015,2016-03-26,"Nets","Pacers",-105,205
2015,2016-03-26,"Raptors","Pelicans",-106,200
2015,2016-03-26,"Pelicans","Raptors",-104,200
2015,2016-03-26,"Bulls","Magic",101,209
2015,2016-03-26,"Magic","Bulls",-111,209
2015,2016-03-26,"Hawks","Pistons",102,207
2015,2016-03-26,"Pistons","Hawks",-113,207
2015,2016-03-26,"Cavaliers","Knicks",-103,202
2015,2016-03-26,"Knicks","Cavaliers",-107,202
2015,2016-03-26,"Jazz","Timberwolves",-103,196
2015,2016-03-26,"Timberwolves","Jazz",-107,196
2015,2016-03-26,"Spurs","Thunder",-103,208
2015,2016-03-26,"Thunder","Spurs",-107,208
2015,2016-03-26,"Hornets","Bucks",-105,201
2015,2016-03-26,"Bucks","Hornets",-105,201
2015,2016-03-26,"Celtics","Suns",-107,217
2015,2016-03-26,"Suns","Celtics",-103,217
2015,2016-03-26,"Seventysixers","Trailblazers",-109,219.5
2015,2016-03-26,"Trailblazers","Seventysixers",-101,219.5
2015,2016-03-27,"Nuggets","Clippers",-105,208.5
2015,2016-03-27,"Clippers","Nuggets",-105,208.5
2015,2016-03-27,"Mavericks","Kings",-105,217
2015,2016-03-27,"Kings","Mavericks",-105,217
2015,2016-03-27,"Rockets","Pacers",-105,210.5
2015,2016-03-27,"Pacers","Rockets",-105,210.5
2015,2016-03-27,"Seventysixers","Warriors",-105,226
2015,2016-03-27,"Warriors","Seventysixers",-105,226
2015,2016-03-27,"Wizards","Lakers",-105,212.5
2015,2016-03-27,"Lakers","Wizards",-105,212.5
2015,2016-03-28,"Nets","Heat",-105,213
2015,2016-03-28,"Heat","Nets",-105,213
2015,2016-03-28,"Thunder","Raptors",-105,212.5
2015,2016-03-28,"Raptors","Thunder",-105,212.5
2015,2016-03-28,"Suns","Timberwolves",-105,219
2015,2016-03-28,"Timberwolves","Suns",-105,219
2015,2016-03-28,"Hawks","Bulls",-105,207
2015,2016-03-28,"Bulls","Hawks",-105,207
2015,2016-03-28,"Spurs","Grizzlies",-105,192.5
2015,2016-03-28,"Grizzlies","Spurs",-105,192.5
2015,2016-03-28,"Knicks","Pelicans",-105,203
2015,2016-03-28,"Pelicans","Knicks",-105,203
2015,2016-03-28,"Mavericks","Nuggets",-105,211.5
2015,2016-03-28,"Nuggets","Mavericks",-105,211.5
2015,2016-03-28,"Lakers","Jazz",-105,189.5
2015,2016-03-28,"Jazz","Lakers",-105,189.5
2015,2016-03-28,"Kings","Trailblazers",-105,221
2015,2016-03-28,"Trailblazers","Kings",-105,221
2015,2016-03-28,"Celtics","Clippers",100,208
2015,2016-03-28,"Clippers","Celtics",-110,208
2015,2016-03-29,"Nets","Magic",-101,211.5
2015,2016-03-29,"Magic","Nets",-109,211.5
2015,2016-03-29,"Bulls","Pacers",100,204.5
2015,2016-03-29,"Pacers","Bulls",-110,204.5
2015,2016-03-29,"Hornets","Seventysixers",-109,210
2015,2016-03-29,"Seventysixers","Hornets",-101,210
2015,2016-03-29,"Thunder","Pistons",100,214.5
2015,2016-03-29,"Pistons","Thunder",-110,214.5
2015,2016-03-29,"Rockets","Cavaliers",-101,213
2015,2016-03-29,"Cavaliers","Rockets",-109,213
2015,2016-03-29,"Wizards","Warriors",-107,226
2015,2016-03-29,"Warriors","Wizards",-103,226
2015,2016-03-30,"Hawks","Raptors",-105,201.5
2015,2016-03-30,"Raptors","Hawks",-105,201.5
2015,2016-03-30,"Nuggets","Grizzlies",-105,204.5
2015,2016-03-30,"Grizzlies","Nuggets",-105,204.5
2015,2016-03-30,"Clippers","Timberwolves",-105,212.5
2015,2016-03-30,"Timberwolves","Clippers",-105,212.5
2015,2016-03-30,"Suns","Bucks",-102,211.5
2015,2016-03-30,"Bucks","Suns",-108,211.5
2015,2016-03-30,"Pelicans","Spurs",-108,196.5
2015,2016-03-30,"Spurs","Pelicans",-102,196.5
2015,2016-03-30,"Knicks","Mavericks",-105,200.5
2015,2016-03-30,"Mavericks","Knicks",-105,200.5
2015,2016-03-30,"Warriors","Jazz",-115,203.5
2015,2016-03-30,"Jazz","Warriors",104,203.5
2015,2016-03-30,"Wizards","Kings",-105,218
2015,2016-03-30,"Kings","Wizards",-105,218
2015,2016-03-30,"Heat","Lakers",-105,208.5
2015,2016-03-30,"Lakers","Heat",-105,208.5
2015,2016-03-31,"Magic","Pacers",-105,209
2015,2016-03-31,"Pacers","Magic",-105,209
2015,2016-03-31,"Nets","Cavaliers",-105,212
2015,2016-03-31,"Cavaliers","Nets",-105,212
2015,2016-03-31,"Bulls","Rockets",-105,217
2015,2016-03-31,"Rockets","Bulls",-105,217
2015,2016-03-31,"Nuggets","Pelicans",-110,206.5
2015,2016-03-31,"Pelicans","Nuggets",100,206.5
2015,2016-03-31,"Clippers","Thunder",-105,208.5
2015,2016-03-31,"Thunder","Clippers",-105,208.5
2015,2016-03-31,"Celtics","Trailblazers",-110,214
2015,2016-03-31,"Trailblazers","Celtics",100,214
2015,2016-04-01,"Seventysixers","Hornets",-105,210
2015,2016-04-01,"Hornets","Seventysixers",-105,210
2015,2016-04-01,"Nets","Knicks",-105,201
2015,2016-04-01,"Knicks","Nets",-105,201
2015,2016-04-01,"Mavericks","Pistons",-105,205
2015,2016-04-01,"Pistons","Mavericks",-105,205
2015,2016-04-01,"Cavaliers","Hawks",-105,206.5
2015,2016-04-01,"Hawks","Cavaliers",-105,206.5
2015,2016-04-01,"Raptors","Grizzlies",-105,197.5
2015,2016-04-01,"Grizzlies","Raptors",-105,197.5
2015,2016-04-01,"Magic","Bucks",-105,209
2015,2016-04-01,"Bucks","Magic",-105,209
2015,2016-04-01,"Timberwolves","Jazz",-105,192
2015,2016-04-01,"Jazz","Timberwolves",-105,192
2015,2016-04-01,"Heat","Kings",-105,211.5
2015,2016-04-01,"Kings","Heat",-105,211.5
2015,2016-04-01,"Celtics","Warriors",-105,221
2015,2016-04-01,"Warriors","Celtics",-105,221
2015,2016-04-01,"Wizards","Suns",-105,213.5
2015,2016-04-01,"Suns","Wizards",-105,213.5
2015,2016-04-02,"Pacers","Seventysixers",-105,201.5
2015,2016-04-02,"Seventysixers","Pacers",-105,201.5
2015,2016-04-02,"Pistons","Bulls",-105,206
2015,2016-04-02,"Bulls","Pistons",-105,206
2015,2016-04-02,"Raptors","Spurs",-105,192
2015,2016-04-02,"Spurs","Raptors",-105,192
2015,2016-04-02,"Kings","Nuggets",-105,219
2015,2016-04-02,"Nuggets","Kings",-105,219
2015,2016-04-02,"Heat","Trailblazers",-105,208.5
2015,2016-04-02,"Trailblazers","Heat",-105,208.5
2015,2016-04-03,"Pelicans","Nets",-103,201
2015,2016-04-03,"Nets","Pelicans",-107,201
2015,2016-04-03,"Mavericks","Timberwolves",-110,205.5
2015,2016-04-03,"Timberwolves","Mavericks",100,205.5
2015,2016-04-03,"Hornets","Cavaliers",-101,202.5
2015,2016-04-03,"Cavaliers","Hornets",-109,202.5
2015,2016-04-03,"Thunder","Rockets",-105,221
2015,2016-04-03,"Rockets","Thunder",-105,221
2015,2016-04-03,"Wizards","Clippers",100,206.5
2015,2016-04-03,"Clippers","Wizards",-110,206.5
2015,2016-04-03,"Jazz","Suns",-101,193
2015,2016-04-03,"Suns","Jazz",-109,193
2015,2016-04-03,"Grizzlies","Magic",-105,206.5
2015,2016-04-03,"Magic","Grizzlies",-105,206.5
2015,2016-04-03,"Bulls","Bucks",-101,202.5
2015,2016-04-03,"Bucks","Bulls",-109,202.5
2015,2016-04-03,"Pacers","Knicks",102,195.5
2015,2016-04-03,"Knicks","Pacers",-113,195.5
2015,2016-04-03,"Trailblazers","Warriors",100,227.5
2015,2016-04-03,"Warriors","Trailblazers",-110,227.5
2015,2016-04-03,"Celtics","Lakers",102,210
2015,2016-04-03,"Lakers","Celtics",-112,210
2015,2016-04-05,"Pelicans","Seventysixers",-105,207.5
2015,2016-04-05,"Seventysixers","Pelicans",-105,207.5
2015,2016-04-05,"Pistons","Heat",-105,202
2015,2016-04-05,"Heat","Pistons",-105,202
2015,2016-04-05,"Hornets","Raptors",-110,200.5
2015,2016-04-05,"Raptors","Hornets",100,200.5
2015,2016-04-05,"Suns","Hawks",-105,206
2015,2016-04-05,"Hawks","Suns",-105,206
2015,2016-04-05,"Bulls","Grizzlies",-103,201
2015,2016-04-05,"Grizzlies","Bulls",-107,201
2015,2016-04-05,"Cavaliers","Bucks",-104,203
2015,2016-04-05,"Bucks","Cavaliers",-106,203
2015,2016-04-05,"Spurs","Jazz",-107,182.5
2015,2016-04-05,"Jazz","Spurs",-103,182.5
2015,2016-04-05,"Thunder","Nuggets",-110,217
2015,2016-04-05,"Nuggets","Thunder",100,217
2015,2016-04-05,"Trailblazers","Kings",-108,222.5
2015,2016-04-05,"Kings","Trailblazers",-102,222.5
2015,2016-04-05,"Timberwolves","Warriors",-113,226
2015,2016-04-05,"Warriors","Timberwolves",102,226
2015,2016-04-05,"Lakers","Clippers",-103,208
2015,2016-04-05,"Clippers","Lakers",-107,208
2015,2016-04-06,"Nets","Wizards",-108,209
2015,2016-04-06,"Wizards","Nets",-102,209
2015,2016-04-06,"Cavaliers","Pacers",-115,195.5
2015,2016-04-06,"Pacers","Cavaliers",104,195.5
2015,2016-04-06,"Pistons","Magic",-106,208.5
2015,2016-04-06,"Magic","Pistons",-104,208.5
2015,2016-04-06,"Pelicans","Celtics",-107,209
2015,2016-04-06,"Celtics","Pelicans",-103,209
2015,2016-04-06,"Hornets","Knicks",-109,196.5
2015,2016-04-06,"Knicks","Hornets",-101,196.5
2015,2016-04-06,"Rockets","Mavericks",-105,206.5
2015,2016-04-06,"Mavericks","Rockets",-105,206.5
2015,2016-04-06,"Thunder","Trailblazers",-105,212.5
2015,2016-04-06,"Trailblazers","Thunder",-105,212.5
2015,2016-04-06,"Clippers","Lakers",-110,203
2015,2016-04-06,"Lakers","Clippers",100,203
2015,2016-04-07,"Suns","Rockets",-105,213
2015,2016-04-07,"Rockets","Suns",-105,213
2015,2016-04-07,"Raptors","Hawks",-105,201
2015,2016-04-07,"Hawks","Raptors",-105,201
2015,2016-04-07,"Bulls","Heat",-105,205
2015,2016-04-07,"Heat","Bulls",-105,205
2015,2016-04-07,"Timberwolves","Kings",-108,222.5
2015,2016-04-07,"Kings","Timberwolves",-102,222.5
2015,2016-04-07,"Spurs","Warriors",-105,208.5
2015,2016-04-07,"Warriors","Spurs",-105,208.5
2015,2016-04-08,"Nets","Hornets",-105,208.5
2015,2016-04-08,"Hornets","Nets",-105,208.5
2015,2016-04-08,"Knicks","Seventysixers",-105,203
2015,2016-04-08,"Seventysixers","Knicks",-105,203
2015,2016-04-08,"Heat","Magic",-108,208
2015,2016-04-08,"Magic","Heat",-102,208
2015,2016-04-08,"Wizards","Pistons",-107,204
2015,2016-04-08,"Pistons","Wizards",-103,204
2015,2016-04-08,"Pacers","Raptors",-110,193
2015,2016-04-08,"Raptors","Pacers",100,193
2015,2016-04-08,"Bucks","Celtics",-108,204
2015,2016-04-08,"Celtics","Bucks",-102,204
2015,2016-04-08,"Lakers","Pelicans",-110,202
2015,2016-04-08,"Pelicans","Lakers",100,202
2015,2016-04-08,"Grizzlies","Mavericks",-105,191
2015,2016-04-08,"Mavericks","Grizzlies",-105,191
2015,2016-04-08,"Spurs","Nuggets",-105,199
2015,2016-04-08,"Nuggets","Spurs",-105,199
2015,2016-04-08,"Clippers","Jazz",-106,184
2015,2016-04-08,"Jazz","Clippers",-104,184
2015,2016-04-09,"Suns","Pelicans",-105,209
2015,2016-04-09,"Pelicans","Suns",-105,209
2015,2016-04-09,"Celtics","Hawks",-110,208
2015,2016-04-09,"Hawks","Celtics",100,208
2015,2016-04-09,"Warriors","Grizzlies",-105,214
2015,2016-04-09,"Grizzlies","Warriors",-105,214
2015,2016-04-09,"Cavaliers","Bulls",-105,204.5
2015,2016-04-09,"Bulls","Cavaliers",-105,204.5
2015,2016-04-09,"Timberwolves","Trailblazers",-105,216
2015,2016-04-09,"Trailblazers","Timberwolves",-105,216
2015,2016-04-09,"Thunder","Kings",-105,225
2015,2016-04-09,"Kings","Thunder",-105,225
2015,2016-04-10,"Hornets","Wizards",-105,205
2015,2016-04-10,"Wizards","Hornets",-105,205
2015,2016-04-10,"Lakers","Rockets",-105,212.5
2015,2016-04-10,"Rockets","Lakers",-105,212.5
2015,2016-04-10,"Mavericks","Clippers",100,196
2015,2016-04-10,"Clippers","Mavericks",-110,196
2015,2016-04-10,"Jazz","Nuggets",-104,191.5
2015,2016-04-10,"Nuggets","Jazz",-106,191.5
2015,2016-04-10,"Bucks","Seventysixers",-113,205.5
2015,2016-04-10,"Seventysixers","Bucks",102,205.5
2015,2016-04-10,"Nets","Pacers",-102,204
2015,2016-04-10,"Pacers","Nets",-108,204
2015,2016-04-10,"Magic","Heat",102,212
2015,2016-04-10,"Heat","Magic",-113,212
2015,2016-04-10,"Warriors","Spurs",-103,207
2015,2016-04-10,"Spurs","Warriors",-107,207
2015,2016-04-10,"Raptors","Knicks",-108,195
2015,2016-04-10,"Knicks","Raptors",-102,195
